"","depress1","depress2","depress3","depress4","depress5","depress6","depress7","depress8","depress9","depress10","depress11","depress12","depress13","depress14","depress15","depress16","depress17","depress18","depress19","depress20","depression","vote18","female","age","educ","hispanic","black","income","married","attend","unemployed","polint","inteff1","inteff2","motivation"
"92","3.0","3.0","2.0","2.0","3.0","3.0","4.0","3.0","2.0","2.0","4.0","3.0","3.0","2.0","2.0","3.0","2.0","3.0","1.0","4.0","2.7","1.0","0.0","58.0","3.0","0.0","0.0","6.0","1.0","5.0","0.0","0.6666667","0.0","0.75","0.47222224"
"93","3.0","1.0","2.0","3.0","2.0","3.0","2.0","2.0","3.0","1.0","3.0","3.0","2.0","3.0","2.0","2.0","3.0","3.0","2.0","3.0","2.4","1.0","1.0","69.0","3.0","1.0","0.0","11.0","0.0","1.0","0.0","1.0","0.0","1.0","0.6666667"
"94","2.0","3.0","1.0","1.0","3.0","1.0","1.0","3.0","3.0","1.0","3.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.85","0.0","1.0","22.0","2.0","1.0","1.0","4.0","0.0","1.0","0.0","0.6666667","0.5","0.75","0.6388889"
"95","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.2","1.0","0.0","38.0","6.0","1.0","0.0","11.0","1.0","4.0","0.0","1.0","0.25","0.5","0.5833333"
"96","2.0","2.0","1.0","3.0","2.0","2.0","1.0","4.0","2.0","1.0","3.0","3.0","1.0","2.0","1.0","2.0","2.0","3.0","1.0","3.0","2.05","1.0","1.0","55.0","3.0","1.0","0.0","2.0","0.0","1.0","0.0","0.6666667","0.75","0.5","0.6388889"
"97","1.0","1.0","1.0","3.0","2.0","1.0","1.0","3.0","1.0","1.0","2.0","3.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.55","1.0","1.0","45.0","3.0","1.0","0.0","8.0","0.0","1.0","0.0","0.33333334","0.0","0.0","0.11111111"
"98","3.0","2.0","1.0","4.0","3.0","3.0","2.0","3.0","1.0","4.0","4.0","1.0","1.0","2.0","1.0","2.0","4.0","4.0","3.0","2.0","2.5","0.0","1.0","20.0","4.0","1.0","1.0","4.0","0.0","4.0","1.0","0.0","0.75","1.0","0.5833333"
"99","2.0","1.0","4.0","1.0","1.0","4.0","2.0","4.0","2.0","2.0","1.0","3.0","1.0","2.0","3.0","2.0","3.0","2.0","2.0","3.0","2.25","1.0","0.0","73.0","5.0","1.0","0.0","11.0","1.0","2.0","0.0","1.0","0.75","0.5","0.75"
"100","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.4","1.0","1.0","27.0","6.0","1.0","0.0","2.0","0.0","3.0","0.0","0.6666667","0.5","0.5","0.5555556"
"101","3.0","3.0","2.0","3.0","1.0","2.0","2.0","4.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","2.3","0.0","1.0","29.0","4.0","1.0","0.0","4.0","0.0","3.0","0.0","0.6666667","0.0","0.0","0.22222222"
"102","1.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","4.0","1.0","1.0","1.0","1.0","1.55","1.0","0.0","48.0","4.0","1.0","0.0","11.0","1.0","5.0","0.0","0.33333334","0.25","0.5","0.3611111"
"103","3.0","1.0","1.0","2.0","1.0","1.0","3.0","2.0","1.0","2.0","1.0","3.0","3.0","1.0","3.0","3.0","1.0","1.0","3.0","3.0","1.95","1.0","1.0","57.0","3.0","1.0","0.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"104","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","1.0","67.0","5.0","1.0","0.0","5.0","1.0","4.0","0.0","0.33333334","0.25","0.25","0.2777778"
"105","3.0","3.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.65","0.0","1.0","31.0","4.0","1.0","0.0","4.0","1.0","2.0","0.0","0.0","0.0","0.25","0.083333336"
"106","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.6","1.0","0.0","22.0","3.0","0.0","1.0","10.0","1.0","4.0","0.0","1.0","0.0","0.0","0.33333334"
"107","1.0","1.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.6","1.0","0.0","25.0","2.0","1.0","0.0","6.0","0.0","1.0","1.0","0.33333334","0.0","0.25","0.19444445"
"108","1.0","1.0","1.0","1.0","1.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","2.0","4.0","3.0","2.0","1.0","3.0","3.0","2.0","2.15","1.0","1.0","53.0","5.0","1.0","0.0","4.0","1.0","2.0","1.0","0.6666667","0.0","0.0","0.22222222"
"109","1.0","1.0","4.0","3.0","1.0","4.0","2.0","4.0","2.0","1.0","2.0","3.0","2.0","4.0","1.0","4.0","1.0","4.0","1.0","1.0","2.3","1.0","0.0","74.0","6.0","0.0","0.0","12.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"110","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","1.0","69.0","3.0","1.0","0.0","11.0","1.0","1.0","0.0","0.6666667","0.5","0.75","0.6388889"
"111","3.0","1.0","1.0","1.0","1.0","3.0","4.0","1.0","1.0","3.0","3.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","1.0","1.0","1.85","1.0","1.0","27.0","2.0","1.0","0.0","13.0","0.0","5.0","0.0","1.0","1.0","1.0","1.0"
"112","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","67.0","7.0","1.0","0.0","8.0","0.0","1.0","0.0","0.6666667","1.0","1.0","0.8888889"
"113","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.35","0.0","0.0","31.0","2.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.5","0.5","0.33333334"
"114","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.6","1.0","1.0","20.0","7.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.25","0.25","0.5"
"115","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.35","1.0","0.0","55.0","5.0","1.0","0.0","12.0","1.0","4.0","0.0","1.0","0.5","0.75","0.75"
"116","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","0.0","1.0","68.0","3.0","1.0","0.0","11.0","1.0","1.0","0.0","0.6666667","0.75","1.0","0.8055556"
"117","2.0","1.0","2.0","2.0","1.0","2.0","4.0","4.0","2.0","1.0","4.0","3.0","2.0","3.0","1.0","3.0","1.0","2.0","1.0","4.0","2.25","1.0","1.0","48.0","6.0","1.0","0.0","4.0","1.0","2.0","1.0","1.0","0.0","1.0","0.6666667"
"118","1.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.3","1.0","1.0","69.0","2.0","1.0","0.0","11.0","1.0","2.0","0.0","0.6666667","0.25","0.25","0.3888889"
"119","1.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","2.0","2.0","4.0","4.0","4.0","3.0","1.0","3.0","3.0","3.0","2.0","3.0","2.85","0.0","1.0","19.0","5.0","1.0","0.0","6.0","0.0","1.0","0.0","0.33333334","0.75","0.75","0.6111111"
"120","1.0","1.0","1.0","2.0","1.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.6","0.0","0.0","25.0","5.0","1.0","0.0","6.0","1.0","3.0","0.0","0.6666667","0.5","0.5","0.5555556"
"121","1.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0","2.0","1.0","4.0","2.0","4.0","3.0","1.0","2.0","1.0","3.0","2.0","3.0","2.15","0.0","1.0","52.0","3.0","1.0","0.0","2.0","0.0","2.0","0.0","0.6666667","1.0","0.75","0.8055556"
"122","1.0","1.0","1.0","3.0","1.0","1.0","2.0","4.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.5","1.0","0.0","57.0","5.0","1.0","0.0","5.0","1.0","4.0","1.0","0.33333334","0.5","0.5","0.44444445"
"123","3.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0","3.0","3.0","2.0","1.0","1.0","3.0","3.0","2.0","3.0","3.0","2.15","1.0","1.0","72.0","2.0","0.0","0.0","3.0","1.0","4.0","0.0","0.6666667","1.0","1.0","0.8888889"
"124","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.2","0.0","1.0","18.0","3.0","1.0","0.0","7.0","0.0","1.0","1.0","0.0","0.5","0.5","0.33333334"
"125","3.0","3.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","4.0","1.0","4.0","3.0","1.0","1.0","1.0","2.0","1.0","2.0","2.2","1.0","1.0","68.0","4.0","1.0","1.0","5.0","0.0","4.0","1.0","0.6666667","0.0","0.0","0.22222222"
"126","1.0","1.0","3.0","1.0","2.0","3.0","1.0","4.0","3.0","2.0","1.0","3.0","2.0","2.0","2.0","3.0","1.0","2.0","3.0","2.0","2.1","0.0","1.0","40.0","3.0","1.0","0.0","4.0","1.0","1.0","0.0","0.0","0.25","0.0","0.083333336"
"127","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","66.0","7.0","1.0","0.0","12.0","0.0","1.0","0.0","0.6666667","0.25","1.0","0.6388889"
"128","3.0","2.0","3.0","2.0","4.0","1.0","4.0","4.0","4.0","2.0","1.0","1.0","2.0","2.0","1.0","4.0","1.0","3.0","2.0","1.0","2.35","0.0","1.0","56.0","2.0","1.0","0.0","3.0","0.0","1.0","0.0","0.0","0.25","0.5","0.25"
"129","1.0","1.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.35","0.0","1.0","48.0","4.0","1.0","0.0","11.0","1.0","2.0","0.0","0.33333334","1.0","1.0","0.7777778"
"130","4.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","4.0","3.4","1.0","0.0","34.0","4.0","1.0","1.0","7.0","0.0","5.0","0.0","1.0","0.0","0.0","0.33333334"
"131","3.0","1.0","1.0","1.0","2.0","3.0","4.0","2.0","2.0","1.0","4.0","2.0","3.0","1.0","4.0","2.0","1.0","1.0","2.0","3.0","2.15","0.0","1.0","55.0","4.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.6666667"
"132","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","0.0","53.0","7.0","1.0","0.0","11.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0"
"133","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.2","1.0","0.0","64.0","2.0","1.0","0.0","10.0","1.0","3.0","0.0","0.0","0.25","0.5","0.25"
"134","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","1.0","3.0","3.0","2.0","1.0","1.0","3.0","3.0","2.0","2.0","2.0","2.15","0.0","1.0","26.0","1.0","1.0","0.0","3.0","0.0","1.0","1.0","0.33333334","0.25","0.25","0.2777778"
"135","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.2","0.0","1.0","33.0","3.0","1.0","0.0","4.0","1.0","2.0","0.0","0.33333334","0.0","0.5","0.2777778"
"136","1.0","4.0","4.0","4.0","4.0","2.0","3.0","3.0","2.0","4.0","3.0","2.0","2.0","1.0","4.0","2.0","4.0","4.0","4.0","3.0","3.0","0.0","1.0","20.0","3.0","1.0","0.0","2.0","0.0","4.0","0.0","0.6666667","0.25","0.0","0.30555555"
"137","1.0","1.0","1.0","1.0","2.0","1.0","3.0","2.0","1.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.6","1.0","1.0","45.0","3.0","1.0","0.0","10.0","0.0","1.0","0.0","0.0","0.75","1.0","0.5833333"
"138","2.0","1.0","3.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","3.0","1.0","4.0","1.0","3.0","2.0","1.0","1.0","3.0","2.0","2.7","0.0","1.0","24.0","7.0","1.0","0.0","9.0","0.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"139","1.0","3.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.5","0.0","1.0","52.0","4.0","1.0","0.0","6.0","1.0","4.0","1.0","0.0","0.25","0.25","0.16666667"
"140","3.0","1.0","2.0","4.0","3.0","1.0","3.0","1.0","2.0","2.0","1.0","1.0","3.0","4.0","1.0","1.0","3.0","4.0","1.0","1.0","2.1","1.0","1.0","56.0","2.0","0.0","0.0","6.0","1.0","3.0","0.0","1.0","0.0","1.0","0.6666667"
"141","1.0","2.0","3.0","2.0","3.0","1.0","2.0","2.0","3.0","1.0","2.0","4.0","2.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.85","1.0","1.0","31.0","3.0","1.0","0.0","1.0","0.0","4.0","0.0","0.6666667","0.0","0.0","0.22222222"
"142","4.0","2.0","3.0","1.0","1.0","3.0","4.0","3.0","3.0","2.0","4.0","2.0","3.0","2.0","1.0","4.0","3.0","4.0","3.0","2.0","2.7","1.0","0.0","55.0","5.0","0.0","0.0","11.0","1.0","2.0","0.0","0.6666667","0.25","0.5","0.47222224"
"143","2.0","1.0","1.0","3.0","1.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.6","1.0","0.0","39.0","2.0","1.0","0.0","5.0","0.0","1.0","1.0","0.6666667","0.5","0.5","0.5555556"
"144","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","0.0","68.0","5.0","0.0","0.0","11.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"145","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1.9","1.0","1.0","57.0","3.0","1.0","0.0","8.0","1.0","2.0","0.0","0.33333334","0.25","0.5","0.3611111"
"146","1.0","4.0","3.0","3.0","4.0","4.0","3.0","2.0","4.0","3.0","3.0","1.0","3.0","3.0","4.0","3.0","1.0","3.0","4.0","4.0","3.0","0.0","1.0","20.0","7.0","1.0","1.0","13.0","0.0","5.0","0.0","1.0","0.0","0.25","0.41666666"
"147","4.0","3.0","4.0","2.0","3.0","4.0","4.0","2.0","3.0","4.0","4.0","1.0","3.0","4.0","3.0","1.0","4.0","4.0","4.0","4.0","3.25","0.0","1.0","21.0","2.0","1.0","0.0","1.0","0.0","3.0","0.0","0.6666667","0.5","0.5","0.5555556"
"148","3.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.7","1.0","0.0","72.0","4.0","1.0","0.0","4.0","1.0","5.0","0.0","0.6666667","0.25","0.25","0.3888889"
"149","3.0","2.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","4.0","2.0","4.0","2.0","2.0","3.0","3.0","4.0","2.0","2.0","2.6","0.0","1.0","48.0","2.0","1.0","0.0","1.0","0.0","4.0","1.0","0.6666667","0.25","0.25","0.3888889"
"150","3.0","2.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","3.0","2.0","2.0","3.0","2.35","1.0","1.0","33.0","2.0","1.0","0.0","4.0","1.0","4.0","1.0","1.0","0.0","0.25","0.41666666"
"151","2.0","1.0","1.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.55","1.0","1.0","54.0","2.0","1.0","0.0","9.0","0.0","2.0","1.0","1.0","0.75","0.75","0.8333333"
"152","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.3","1.0","0.0","66.0","3.0","0.0","0.0","10.0","1.0","2.0","0.0","0.6666667","0.25","0.75","0.5555556"
"153","4.0","3.0","2.0","3.0","4.0","3.0","3.0","4.0","4.0","3.0","4.0","3.0","3.0","1.0","2.0","4.0","3.0","4.0","2.0","3.0","3.1","1.0","1.0","56.0","5.0","1.0","0.0","12.0","1.0","5.0","0.0","1.0","0.75","0.75","0.8333333"
"154","2.0","1.0","1.0","1.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.7","0.0","0.0","38.0","6.0","0.0","0.0","11.0","0.0","2.0","0.0","1.0","0.25","0.75","0.6666667"
"155","3.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.85","0.0","0.0","49.0","3.0","1.0","0.0","5.0","0.0","2.0","0.0","0.33333334","0.5","0.5","0.44444445"
"156","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.25","1.0","0.0","73.0","6.0","1.0","0.0","11.0","1.0","4.0","0.0","0.6666667","0.25","0.25","0.3888889"
"157","2.0","4.0","2.0","2.0","3.0","4.0","2.0","3.0","4.0","2.0","4.0","3.0","2.0","4.0","1.0","3.0","4.0","4.0","3.0","2.0","2.9","0.0","1.0","37.0","2.0","1.0","0.0","1.0","0.0","1.0","1.0","0.6666667","0.25","0.25","0.3888889"
"158","2.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","1.0","1.55","1.0","1.0","29.0","5.0","1.0","0.0","4.0","0.0","1.0","0.0","0.6666667","0.25","1.0","0.6388889"
"159","3.0","1.0","2.0","2.0","3.0","3.0","2.0","3.0","1.0","2.0","3.0","3.0","1.0","1.0","1.0","3.0","1.0","3.0","1.0","3.0","2.1","1.0","1.0","50.0","2.0","1.0","0.0","8.0","1.0","1.0","1.0","1.0","0.25","0.75","0.6666667"
"160","2.0","1.0","3.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","3.0","3.0","1.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","1.85","1.0","1.0","50.0","4.0","1.0","0.0","4.0","1.0","1.0","1.0","1.0","0.0","1.0","0.6666667"
"161","2.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.2","1.0","1.0","62.0","6.0","1.0","0.0","7.0","1.0","4.0","0.0","0.6666667","0.5","1.0","0.7222222"
"162","3.0","2.0","2.0","4.0","2.0","3.0","3.0","4.0","2.0","2.0","3.0","2.0","4.0","1.0","1.0","4.0","2.0","3.0","3.0","1.0","2.55","0.0","1.0","22.0","2.0","0.0","0.0","5.0","0.0","1.0","1.0","0.33333334","0.5","0.5","0.44444445"
"163","1.0","2.0","2.0","4.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.6","1.0","0.0","27.0","5.0","1.0","0.0","10.0","0.0","3.0","0.0","0.6666667","0.5","0.25","0.47222224"
"164","1.0","1.0","1.0","2.0","2.0","1.0","2.0","3.0","1.0","2.0","2.0","3.0","1.0","2.0","2.0","3.0","1.0","2.0","1.0","1.0","1.7","1.0","1.0","44.0","4.0","1.0","0.0","10.0","1.0","1.0","0.0","1.0","0.75","1.0","0.9166667"
"165","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","61.0","7.0","1.0","0.0","11.0","0.0","5.0","0.0","1.0","0.25","1.0","0.75"
"166","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.35","1.0","1.0","66.0","4.0","1.0","0.0","11.0","1.0","4.0","0.0","0.6666667","0.75","1.0","0.8055556"
"167","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","0.0","70.0","5.0","1.0","0.0","13.0","1.0","2.0","0.0","1.0","0.75","1.0","0.9166667"
"168","3.0","2.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","2.0","2.7","0.0","0.0","47.0","2.0","1.0","0.0","6.0","0.0","1.0","0.0","0.6666667","0.75","0.75","0.7222222"
"169","2.0","4.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","4.0","3.0","2.0","3.0","3.0","2.0","4.0","3.0","2.75","1.0","1.0","54.0","5.0","0.0","1.0","12.0","1.0","2.0","0.0","0.33333334","0.75","1.0","0.6944444"
"170","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.35","1.0","1.0","49.0","5.0","1.0","0.0","12.0","1.0","2.0","0.0","1.0","0.75","1.0","0.9166667"
"171","3.0","1.0","1.0","3.0","1.0","3.0","4.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","2.1","0.0","1.0","58.0","5.0","1.0","0.0","6.0","1.0","4.0","0.0","0.6666667","0.0","0.25","0.30555555"
"172","1.0","1.0","2.0","4.0","2.0","1.0","1.0","3.0","2.0","1.0","2.0","4.0","1.0","2.0","1.0","4.0","1.0","2.0","2.0","3.0","2.0","0.0","1.0","23.0","3.0","1.0","0.0","3.0","0.0","1.0","0.0","0.33333334","0.25","0.0","0.19444445"
"173","1.0","1.0","1.0","3.0","3.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","1.8","0.0","1.0","24.0","5.0","1.0","0.0","5.0","0.0","3.0","0.0","0.0","0.0","0.5","0.16666667"
"174","2.0","2.0","2.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","1.0","3.0","2.0","4.0","1.0","2.0","1.0","3.0","3.0","4.0","2.45","0.0","1.0","21.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.5","0.16666667"
"175","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","1.0","59.0","5.0","1.0","0.0","9.0","1.0","4.0","0.0","0.6666667","0.75","0.75","0.7222222"
"176","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.2","1.0","0.0","78.0","5.0","0.0","0.0","7.0","1.0","4.0","0.0","0.33333334","0.25","0.75","0.44444445"
"177","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","0.0","60.0","6.0","1.0","0.0","11.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0"
"178","1.0","1.0","1.0","3.0","3.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","2.0","1.65","1.0","1.0","24.0","5.0","1.0","0.0","9.0","0.0","4.0","1.0","0.33333334","0.0","0.25","0.19444445"
"179","2.0","1.0","1.0","2.0","1.0","3.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.5","0.0","1.0","39.0","5.0","1.0","0.0","7.0","0.0","2.0","0.0","0.6666667","0.0","0.5","0.3888889"
"180","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.2","1.0","0.0","84.0","3.0","1.0","0.0","6.0","1.0","3.0","0.0","0.6666667","0.5","0.75","0.6388889"
"181","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","0.0","76.0","2.0","0.0","0.0","5.0","0.0","1.0","0.0","0.6666667","0.5","0.75","0.6388889"
"182","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","1.0","26.0","5.0","1.0","0.0","9.0","1.0","2.0","0.0","0.33333334","0.0","0.5","0.2777778"
"183","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","0.0","0.0","76.0","7.0","1.0","0.0","11.0","1.0","3.0","0.0","0.33333334","0.0","0.0","0.11111111"
"184","1.0","2.0","2.0","3.0","1.0","2.0","2.0","1.0","3.0","1.0","2.0","2.0","4.0","2.0","2.0","1.0","2.0","2.0","4.0","1.0","2.0","1.0","0.0","20.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","0.33333334","0.0","0.25","0.19444445"
"185","3.0","1.0","1.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","4.0","2.0","1.7","1.0","1.0","37.0","3.0","1.0","0.0","10.0","0.0","4.0","0.0","1.0","0.0","1.0","0.6666667"
